"GeoLocation__Latitude__s","GeoLocation__Longitude__s","Post_Code__c","State__c","Suburb__c"
"-26.1909","152.8949","4570","QLD","COONDOO"
"-26.1062","152.6464","4570","QLD","CORELLA"
"-26.0715","152.5989","4570","QLD","CURRA"
"-26.3186","152.6674","4570","QLD","DAGUN"
"-26.0436","152.7234","4570","QLD","DOWNSFIELD"
"-26.196","152.7187","4570","QLD","EAST DEEP CREEK"
"-26.167","152.6087","4570","QLD","FISHERMANS POCKET"
"-26.2998","152.6769","4570","QLD","GILLDORA"
"-26.2282","152.6958","4570","QLD","GLANMIRE"
"-26.2","152.5292","4570","QLD","GLASTONBURY"
"-25.9111","152.3976","4570","QLD","GLEN ECHO"
"-25.9289","152.634","4570","QLD","GLENWOOD"
"-26.0823","152.7817","4570","QLD","GOOMBOORIAN"
"-26.1693","152.747","4570","QLD","GREENS CREEK"
"-26.0033","152.5944","4570","QLD","GUNALDA"
"-26.1834","152.6612","4570","QLD","GYMPIE"
"-26.5039","152.6408","4570","QLD","IMBIL"
"-26.2371","152.6599","4570","QLD","JONES HILL"
"-26.3919","152.691","4570","QLD","KANDANGA"
"-26.4007","152.6288","4570","QLD","KANDANGA CREEK"
"-25.9405","152.5872","4570","QLD","KANIGAN"
"-26.0226","152.7655","4570","QLD","KIA ORA"
"-26.2914","152.7128","4570","QLD","KYBONG"
"-26.2766","152.6838","4570","QLD","LAGOON POCKET"
"-26.5234","152.5137","4570","QLD","LAKE BORUMBA"
"-26.304","152.5875","4570","QLD","LANGSHAW"
"-26.2685","152.6596","4570","QLD","LONG FLAT"
"-26.11","152.4428","4570","QLD","LOWER WONGA"
"-25.8436","152.2875","4570","QLD","MARODIAN"
"-26.2462","152.5838","4570","QLD","MARYS CREEK"
"-26.2607","152.6409","4570","QLD","MCINTOSH CREEK"
"-26.4173","152.6609","4570","QLD","MELAWONDI"
"-25.9557","152.4697","4570","QLD","MIVA"
"-26.2132","152.685","4570","QLD","MONKLAND"
"-26.3005","152.6151","4570","QLD","MOOLOO"
"-26.234","152.7597","4570","QLD","MOTHAR MOUNTAIN"
"-25.8857","152.4518","4570","QLD","MUNNA CREEK"
"-26.207","152.6186","4570","QLD","NAHRUNDA"
"-25.9534","152.715","4570","QLD","NEERDIE"
"-26.1955","152.8452","4570","QLD","NEUSA VALE"
"-26.0895","152.6939","4570","QLD","NORTH DEEP CREEK"
"-25.8887","152.526","4570","QLD","PATERSON"
"-26.2321","152.6181","4570","QLD","PIE CREEK"
"-26.0973","152.7464","4570","QLD","ROSS CREEK"
"-26.0038","152.5307","4570","QLD","SCOTCHY POCKET"
"-26.2237","152.5739","4570","QLD","SCRUBBY CREEK"
"-26.0398","152.4665","4570","QLD","SEXTON"
"-26.2086","152.6496","4570","QLD","SOUTHSIDE"
"-26.1351","152.6601","4570","QLD","TAMAREE"
"-26.2835","152.7634","4570","QLD","TANDUR"
"-26.2489","152.6846","4570","QLD","THE DAWN"
"-26.189","152.5832","4570","QLD","THE PALMS"
"-25.9405","152.5323","4570","QLD","THEEBINE"
"-26.0102","152.8601","4570","QLD","TOOLARA FOREST"
"-26.3233","152.7609","4570","QLD","TRAVESTON"
"-26.4056","152.7556","4570","QLD","TUCHEKOI"
"-26.1702","152.632","4570","QLD","TWO MILE"
"-26.298","152.4904","4570","QLD","UPPER GLASTONBURY"
"-26.4351","152.4805","4570","QLD","UPPER KANDANGA"
"-26.1418","152.7063","4570","QLD","VETERAN"
"-26.1718","152.692","4570","QLD","VICTORY HEIGHTS"
"-25.9504","152.9042","4570","QLD","WALLU"
"-26.2432","152.4043","4570","QLD","WIDGEE"
"-26.1831","152.6156","4570","QLD","WIDGEE CROSSING NORTH"
"-26.1979","152.612","4570","QLD","WIDGEE CROSSING SOUTH"
"-26.1367","152.8013","4570","QLD","WILSONS POCKET"
"-26.1448","152.8442","4570","QLD","WOLVI"
"-25.9785","152.3542","4570","QLD","WOOLOOGA"
"-26.2521","152.7283","4570","QLD","WOONDUM"
"-26.2022","152.9767","4571","QLD","COMO"
"-26.2572","152.8709","4571","QLD","KIN KIN"
"-26.6696","153.1017","4572","QLD","ALEXANDRA HEADLAND"
"-26.5377","153.0687","4573","QLD","COOLUM BEACH"
"-26.4485","153.0922","4573","QLD","MARCUS BEACH"
"-26.5666","153.0812","4573","QLD","MOUNT COOLUM"
"-26.4745","153.075","4573","QLD","PEREGIAN BEACH"
"-26.4949","153.0696","4573","QLD","PEREGIAN SPRINGS"
"-26.5466","153.0982","4573","QLD","POINT ARKWRIGHT"
"-26.5523","153.0917","4573","QLD","YAROOMBA"
"-26.6023","152.776","4574","QLD","COOLABINE"
"-26.5766","152.8206","4574","QLD","GHEERULLA"
"-26.6352","152.6166","4574","QLD","KENILWORTH"
"-26.6456","152.769","4574","QLD","KIDAMAN CREEK"
"-26.52","152.7395","4574","QLD","MOY POCKET"
"-26.6442","152.8205","4574","QLD","OBI OBI"
"-26.7457","153.1156","4575","QLD","BIRTINYA"
"-26.7388","153.1295","4575","QLD","BOKARINA"
"-26.6979","153.1326","4575","QLD","BUDDINA"
"-26.6947","153.1219","4575","QLD","MINYAMA"
"-26.7123","153.1217","4575","QLD","PARREARRA"
"-26.7199","153.1312","4575","QLD","WARANA"
"-26.7555","153.1266","4575","QLD","WURTULLA"
"-26.0212","153.014","4580","QLD","COOLOOLA"
"-25.9869","153.0043","4580","QLD","COOLOOLA COVE"
"-25.883","152.9466","4580","QLD","TIN CAN BAY"
"-25.5148","153.1195","4581","QLD","EURONG"
"-25.2775","153.1488","4581","QLD","FRASER ISLAND"
"-25.8422","153.0585","4581","QLD","INSKIP"
"-25.9055","153.0743","4581","QLD","RAINBOW BEACH"
"-26.2053","152.2701","4600","QLD","BLACK SNAKE"
"-26.1313","152.1743","4600","QLD","CINNABAR"
"-26.0781","152.2477","4600","QLD","KILKIVAN"
"-25.9591","152.2296","4600","QLD","MUDLO"
"-26.1085","152.3216","4600","QLD","OAKVIEW"
"-26.3138","152.1296","4601","QLD","BARAMBAH"
"-26.075","152.0222","4601","QLD","BOONARA"
"-25.8884","151.9151","4601","QLD","BOOUBYJAN"
"-26.1835","152.0801","4601","QLD","GOOMERI"
"-26.1436","152.0121","4601","QLD","GOOMERIBONG"
"-26.239","152.1701","4601","QLD","KINBOMBI"
"-26.3702","152.2923","4601","QLD","MANUMBAR"
"-25.9718","152.0855","4601","QLD","TANSEY"
"-26.3054","152.338","4601","QLD","WRATTENS FOREST"
"-26.2028","151.889","4605","QLD","BARLIL"
"-26.1852","151.8453","4605","QLD","BYEE"
"-26.2876","151.9291","4605","QLD","CHERBOURG"
"-26.1134","151.8226","4605","QLD","CLOYNA"
"-26.0564","151.9099","4605","QLD","COBBS HILL"
"-26.104","151.9425","4605","QLD","CROWNTHORPE"
"-26.0909","151.7966","4605","QLD","GLENROCK"
"-26.0598","151.8579","4605","QLD","KITOBA"
"-26.2041","152.0118","4605","QLD","MANYUNG"
"-26.1515","151.8788","4605","QLD","MERLWOOD"
"-26.3073","151.9988","4605","QLD","MOFFATDALE"
"-26.2399","152.0168","4605","QLD","MOONDOONER"
"-26.2447","151.9366","4605","QLD","MURGON"
"-26.1983","151.9125","4605","QLD","OAKDALE"
"-26.2811","152.0399","4605","QLD","REDGATE"
"-26.1842","151.8025","4605","QLD","SILVERLEAF"
"-26.1135","151.886","4605","QLD","SUNNY NOOK"
"-26.1612","151.938","4605","QLD","TABLELANDS"
"-26.1543","151.8328","4605","QLD","WARNUNG"
"-26.009","151.8014","4605","QLD","WINDERA"
"-26.1126","151.7544","4605","QLD","WOOROONDEN"
"-26.2607","151.8211","4606","QLD","CHELMSFORD"
"-26.2698","151.7669","4606","QLD","FAIRDALE"
"-26.2582","151.8919","4606","QLD","FICKS CROSSING"
"-26.3118","151.8057","4606","QLD","GREENVIEW"
"-26.2367","151.7717","4606","QLD","LEAFDALE"
"-26.2396","151.7211","4606","QLD","MOUNT MCEUEN"
"-26.2843","151.725","4606","QLD","MP CREEK"
"-26.226","151.852","4606","QLD","WHEATLANDS"
"-26.2877","151.8637","4606","QLD","WONDAI"
"-26.3682","151.919","4608","QLD","CHARLESTOWN"
"-26.3512","151.7456","4608","QLD","CUSHNIE"
"-26.3573","151.8121","4608","QLD","TINGOORA"
"-26.3477","151.6523","4608","QLD","WILKESDALE"
"-26.414","151.7938","4608","QLD","WOOROOLIN"
"-26.7631","151.6172","4610","QLD","ALICE CREEK"
"-26.3427","151.5102","4610","QLD","BALLOGIE"
"-26.6355","151.6912","4610","QLD","BENAIR"
"-26.5461","151.9426","4610","QLD","BOOIE"
"-26.7137","151.4945","4610","QLD","BOYNESIDE"
"-26.4703","151.3763","4610","QLD","CHAHPINGAH"
"-26.5969","151.889","4610","QLD","COOLABUNIA"
"-26.4455","151.8804","4610","QLD","CORNDALE"
"-26.4938","151.8036","4610","QLD","CRAWFORD"
"-26.4696","151.5875","4610","QLD","DANGORE"
"-26.3929","151.2428","4610","QLD","DURONG"
"-26.7589","151.732","4610","QLD","ELLESMERE"
"-26.6662","151.8314","4610","QLD","GOODGER"
"-26.4672","151.7048","4610","QLD","GORDONBROOK"
"-26.6932","151.7277","4610","QLD","HALY CREEK"
"-26.6162","151.9252","4610","QLD","HODGLEIGH"
"-26.5904","151.7606","4610","QLD","INVERLAW"
"-26.6066","151.4458","4610","QLD","IRONPOT"
"-26.5231","151.8343","4610","QLD","KINGAROY"
"-26.6829","151.6489","4610","QLD","KUMBIA"
"-26.6381","151.5855","4610","QLD","MANNUEM"
"-26.4586","151.8083","4610","QLD","MEMERAMBI"
"-26.5935","151.8203","4610","QLD","TAABINGA"
"-26.566","151.6698","4610","QLD","WATTLE GROVE"
"-26.1509","151.7487","4611","QLD","MARSHLANDS"
"-26.192","151.7724","4611","QLD","MONDURE"
"-26.1718","151.6881","4612","QLD","HIVESVILLE"
"-26.1857","151.7256","4612","QLD","KAWL KAWL"
"-26.2185","151.7365","4612","QLD","KEYSLAND"
"-26.047","151.7071","4612","QLD","STONELANDS"
"-25.9658","151.583","4612","QLD","WIGTON"
"-26.1087","151.6434","4613","QLD","ABBEYWOOD"
"-26.1632","151.2117","4613","QLD","BOONDOOMA"
"-26.2354","151.3834","4613","QLD","BRIGOODA"
"-26.2748","151.469","4613","QLD","COVERTY"
"-26.1784","151.6544","4613","QLD","KINLEYMORE"
"-26.2786","151.6061","4613","QLD","MELROSE"
"-26.155","151.5047","4613","QLD","OKEDEN"
"-26.1828","151.5855","4613","QLD","PROSTON"
"-26.0678","151.5465","4613","QLD","SPEEDWELL"
"-26.115","151.5892","4613","QLD","STALWORTH"
"-26.847","151.8594","4614","QLD","NEUMGNA"
"-26.8987","151.889","4614","QLD","UPPER YARRAMAN"
"-26.8294","151.9856","4614","QLD","YARRAMAN"
"-26.6481","151.9447","4615","QLD","BARKER CREEK FLAT"
"-26.7389","151.8019","4615","QLD","BROOKLANDS"
"-26.6014","152.0987","4615","QLD","BULLCAMP"
"-26.6919","152.0592","4615","QLD","EAST NANANGO"
"-26.4419","152.2067","4615","QLD","ELGIN VALE"
"-26.615","152.0172","4615","QLD","GLAN DEVON"
"-26.4201","152.104","4615","QLD","JOHNSTOWN"
"-26.6682","151.9004","4615","QLD","KUNIOON"
"-26.8384","151.7919","4615","QLD","MAIDENWELL"
"-26.6761","151.985","4615","QLD","NANANGO"
"-26.9045","151.7629","4615","QLD","PIMPIMBUDGEE"
"-26.5573","152.0853","4615","QLD","RUNNYMEDE"
"-26.5236","152.0307","4615","QLD","SANDY RIDGES"
"-26.7352","152.0548","4615","QLD","SOUTH EAST NANANGO"
"-26.7488","151.9627","4615","QLD","SOUTH NANANGO"
"-26.7738","151.8701","4615","QLD","TARONG"
"-26.4637","151.9622","4615","QLD","WATTLE CAMP"
"-26.8301","151.6856","4615","QLD","WENGENVILLE"
"-26.4655","152.0773","4615","QLD","WYALLA"
"-25.6007","152.3567","4620","QLD","ARAMARA"
"-25.5797","152.2516","4620","QLD","BROOWEENA"
"-25.48","152.3355","4620","QLD","DOONGUL"
"-25.7531","152.2235","4620","QLD","GIGOOMGAN"
"-25.7561","152.3574","4620","QLD","GLENBAR"
"-25.5101","152.4684","4620","QLD","GUNGALOON"
"-25.8075","152.1184","4620","QLD","MALARGA"
"-25.5515","152.3346","4620","QLD","NORTH ARAMARA"
"-25.6641","152.1957","4620","QLD","TEEBAR"
"-25.6596","152.3404","4620","QLD","WOOCOO"
"-25.5619","151.9787","4621","QLD","BIGGENDEN"
"-25.6547","152.0918","4621","QLD","BOOMPA"
"-25.6167","151.8916","4621","QLD","COALSTOUN LAKES"
"-25.3718","151.9393","4621","QLD","CORINGA"
"-25.3537","152.044","4621","QLD","DALLARNIL"
"-25.4781","151.9805","4621","QLD","DEGILBO"
"-25.5013","151.8858","4621","QLD","DIDCOT"
"-25.4177","152.1912","4621","QLD","GOLDEN FLEECE"
"-25.5712","152.1095","4621","QLD","LAKESIDE"
"-25.3902","151.8342","4621","QLD","WATERANGA"
"-25.473","152.0901","4621","QLD","WOOWOONGA"
"-25.8128","151.6579","4625","QLD","ARANBANGA"
"-25.6982","151.7624","4625","QLD","BAN BAN"
"-25.671","151.8232","4625","QLD","BAN BAN SPRINGS"
"-25.7367","151.6449","4625","QLD","BARLYNE"
"-25.5309","151.4639","4625","QLD","BINJOUR"
"-25.8013","151.9076","4625","QLD","BLAIRMORE"
"-25.572","151.664","4625","QLD","BON ACCORD"
"-25.3898","151.4355","4625","QLD","BRANCH CREEK"
"-25.5238","151.7625","4625","QLD","BYRNESTOWN"
"-25.6703","151.7161","4625","QLD","CAMPBELL CREEK"
"-25.6583","151.471","4625","QLD","DEEP CREEK"
"-25.602","151.5324","4625","QLD","DIRNBIR"
"-25.6597","151.9291","4625","QLD","DUNDARRAH"
"-25.6257","151.637","4625","QLD","GAYNDAH"
"-25.6053","151.7692","4625","QLD","GINOONDAN"
"-25.5254","151.7998","4625","QLD","GOOROOLBA"
"-25.7571","151.5792","4625","QLD","HARRIET"
"-25.6014","151.4734","4625","QLD","HUMPHERY"
"-25.5692","151.6128","4625","QLD","IDERAWAY"
"-25.3603","151.756","4625","QLD","MINGO"
"-25.632","151.5533","4625","QLD","MOUNT DEBATEABLE"
"-25.5432","151.6404","4625","QLD","MOUNT LAWLESS"
"-25.4567","151.788","4625","QLD","MOUNT STEADMAN"
"-25.7484","151.7383","4625","QLD","PENWHAUPELL"
"-25.7588","151.4805","4625","QLD","PILE GULLY"
"-25.5281","151.5366","4625","QLD","REIDS CREEK"
"-25.7239","151.9242","4625","QLD","STOCKHAVEN"
"-25.6765","151.663","4625","QLD","THE LIMITS"
"-25.9331","151.413","4625","QLD","TOONDAHRA"
"-25.8951","151.7201","4625","QLD","WAHOON"
"-25.5022","151.7163","4625","QLD","WETHERON"
"-25.5517","151.8468","4625","QLD","WILSON VALLEY"
"-25.6764","151.5764","4625","QLD","WOODMILLAR"
"-25.4064","151.6278","4625","QLD","YENDA"
"-25.8856","151.2677","4626","QLD","BEERON"
"-25.6341","151.2691","4626","QLD","BOYNEWOOD"
"-25.885","151.1367","4626","QLD","BROVINIA"
"-25.4494","151.2964","4626","QLD","CATTLE CREEK"
"-25.5482","151.0616","4626","QLD","COONAMBULA"
"-25.6998","151.2432","4626","QLD","DERRI DERRA"
"-25.6474","151.0519","4626","QLD","DYKEHEAD"
"-25.6467","151.3664","4626","QLD","GLENRAE"
"-25.4574","151.3827","4626","QLD","GURGEENA"
"-25.872","150.8548","4626","QLD","HAWKWOOD"
"-26.0089","151.0288","4626","QLD","MONOGORILBY"
"-25.5206","151.3397","4626","QLD","MUNDOWRAN"
"-25.5852","151.3043","4626","QLD","MUNDUBBERA"
"-25.5259","151.2524","4626","QLD","O'BIL BIL"
"-25.7872","151.4179","4626","QLD","OLD COORANGA"
"-25.5657","151.3954","4626","QLD","PHILPOTT"
"-25.5889","151.2214","4626","QLD","RIVERLEIGH"
"-25.138","151.1587","4627","QLD","ABERCORN"
"-25.2748","151.1106","4627","QLD","CERATODUS"
"-25.6159","150.8247","4627","QLD","CHELTENHAM"
"-25.2036","151.1221","4627","QLD","CYNTHIA"
"-25.3683","151.0547","4627","QLD","EIDSVOLD"
"-25.3232","151.2474","4627","QLD","EIDSVOLD EAST"
"-25.3625","150.6715","4627","QLD","EIDSVOLD WEST"
"-25.4243","151.1653","4627","QLD","GROSVENOR"
"-25.4829","151.1844","4627","QLD","MALMOE"
"-25.14","150.9726","4627","QLD","WURUMA DAM"
"-24.7901","151.2847","4630","QLD","BANCROFT"
"-24.8181","151.1636","4630","QLD","BUKALI"
"-24.6524","150.9682","4630","QLD","CANIA"
"-24.8792","151.2144","4630","QLD","CANNINDAH"
"-24.7505","150.8394","4630","QLD","COOMINGLAH"
"-24.9147","150.97","4630","QLD","COOMINGLAH FOREST"
"-24.6189","151.4661","4630","QLD","DALGA"
"-25.0506","151.0678","4630","QLD","GLENLEIGH"
"-24.7862","150.6909","4630","QLD","HARRAMI"
"-24.6943","151.3651","4630","QLD","KALPOWAR"
"-25.0655","151.142","4630","QLD","KAPALDO"
"-25.1148","151.2401","4630","QLD","LANGLEY"
"-24.5883","151.1336","4630","QLD","MONAL"
"-24.8397","151.1114","4630","QLD","MONTO"
"-24.7791","151.023","4630","QLD","MOONFORD"
"-24.9741","151.1383","4630","QLD","MULGILDIE"
"-24.7524","151.1429","4630","QLD","MUNGUNGO"
"-24.981","150.7358","4630","QLD","RAWBELLE"
"-25.0096","151.1305","4630","QLD","SELENE"
"-24.9482","151.2498","4630","QLD","SPLINTER CREEK"
"-25.0413","151.2594","4630","QLD","TELLEBANG"
"-24.9151","151.1362","4630","QLD","THREE MOON"
"-24.9066","151.3036","4630","QLD","VENTNOR"
"-24.9792","151.3821","4630","QLD","YARROL"
"-25.4623","152.6682","4650","QLD","ALDERSHOT"
"-25.6355","152.5913","4650","QLD","ANTIGUA"
"-25.8185","152.6135","4650","QLD","BAUPLE"
"-25.8754","152.6787","4650","QLD","BAUPLE FOREST"
"-25.5199","152.8016","4650","QLD","BEAVER ROCK"
"-25.6091","152.7095","4650","QLD","BIDWILL"
"-25.6499","152.8891","4650","QLD","BOONOOROO"
"-25.597","152.8307","4650","QLD","BOONOOROO PLAINS"
"-25.4039","152.5222","4650","QLD","DUCKINWILLA"
"-25.471","152.7028","4650","QLD","DUNDATHU"
"-25.5057","152.539","4650","QLD","DUNMORA"
"-25.6114","152.6216","4650","QLD","FERNEY"
"-25.6203","152.6407","4650","QLD","GLENORCHY"
"-25.8776","152.5812","4650","QLD","GOOTCHIE"
"-25.5727","152.5941","4650","QLD","GRAHAMS CREEK"
"-25.5373","152.7301","4650","QLD","GRANVILLE"
"-25.8431","152.5294","4650","QLD","GUNDIAH"
"-25.4938","152.7254","4650","QLD","ISLAND PLANTATION"
"-25.5886","152.8646","4650","QLD","MAAROOM"
"-25.6628","152.6891","4650","QLD","MAGNOLIA"
"-25.5253","152.6938","4650","QLD","MARYBOROUGH"
"-25.4995","152.6624","4650","QLD","MARYBOROUGH WEST"
"-25.8024","152.4018","4650","QLD","MOUNT URAH"
"-25.5999","152.5958","4650","QLD","MUNGAR"
"-25.7777","152.5279","4650","QLD","NETHERBY"
"-25.51","152.6208","4650","QLD","OAKHURST"
"-25.674","152.6184","4650","QLD","OWANYILLA"
"-25.603","152.5639","4650","QLD","PILERWA"
"-25.6675","152.5689","4650","QLD","PIONEERS REST"
"-25.7167","152.9053","4650","QLD","POONA"
"-25.4896","152.7731","4650","QLD","PRAWLE"
"-25.4891","152.7082","4650","QLD","ST HELENS"
"-25.7003","152.4823","4650","QLD","ST MARY"
"-25.7806","152.6743","4650","QLD","TALEGALLA WEIR"
"-25.4588","152.8235","4650","QLD","TANDORA"
"-25.6242","152.6661","4650","QLD","TEDDINGTON"
"-25.5347","152.8551","4650","QLD","THE DIMONDS"
"-25.5924","152.4647","4650","QLD","THINOOMBA"
"-25.7287","152.5987","4650","QLD","TIARO"
"-25.545","152.6595","4650","QLD","TINANA"
"-25.5949","152.6681","4650","QLD","TINANA SOUTH"
"-25.7842","152.9609","4650","QLD","TINNANBAR"
"-25.6826","152.8756","4650","QLD","TUAN"
"-25.7237","152.8084","4650","QLD","TUAN FOREST"
"-25.5086","152.7465","4650","QLD","WALKERS POINT"
"-25.5417","152.5872","4650","QLD","YENGARIE"
"-25.5876","152.5344","4650","QLD","YERRA"
"-25.3545","152.8907","4655","QLD","BOORAL"
"-25.3807","152.8392","4655","QLD","BUNYA CREEK"
"-25.2793","152.7244","4655","QLD","CRAIGNISH"
"-25.2965","152.7745","4655","QLD","DUNDOWRAN"
"-25.2728","152.7625","4655","QLD","DUNDOWRAN BEACH"
"-25.2724","152.8025","4655","QLD","ELI WATERS"
"-25.3975","152.9609","4655","QLD","GREAT SANDY STRAIT"
"-25.2342","152.8278","4655","QLD","HERVEY BAY"
"-25.3092","152.8467","4655","QLD","KAWUNGAN"
"-25.322","152.8161","4655","QLD","NIKENBAH"
"-25.2802","152.8331","4655","QLD","PIALBA"
"-25.2566","152.8128","4655","QLD","POINT VERNON"
"-25.4095","152.9147","4655","QLD","RIVER HEADS"
"-25.2878","152.854","4655","QLD","SCARNESS"
"-25.358","152.7889","4655","QLD","SUNSHINE ACRES"
"-25.4124","152.7727","4655","QLD","SUSAN RIVER"
"-25.3041","152.7131","4655","QLD","TAKURA"
"-25.254","152.6909","4655","QLD","TOOGOOM"
"-25.2925","152.8728","4655","QLD","TORQUAY"
"-25.3028","152.8928","4655","QLD","URANGAN"
"-25.2986","152.8201","4655","QLD","URRAWEEN"
"-25.4197","152.7103","4655","QLD","WALLIEBUM"
"-25.3374","152.7681","4655","QLD","WALLIGAN"
"-25.3188","152.8605","4655","QLD","WONDUNNA"
"-25.2915","152.6412","4659","QLD","BEELBI CREEK"
"-25.3656","152.6766","4659","QLD","BURGOWAN"
"-25.2161","152.6104","4659","QLD","BURRUM HEADS"
"-25.2698","152.6013","4659","QLD","BURRUM RIVER"
"-25.3286","152.5863","4659","QLD","BURRUM TOWN"
"-25.3153","152.5466","4659","QLD","HOWARD"
"-25.2668","152.5565","4659","QLD","PACIFIC HAVEN"
"-25.2094","152.3574","4660","QLD","ABINGTON"
"-25.2346","152.2206","4660","QLD","APPLE TREE CREEK"
"-25.1867","152.4934","4660","QLD","BUXTON"
"-25.2859","152.4754","4660","QLD","CHERWELL"
"-25.2355","152.2685","4660","QLD","CHILDERS"
"-25.1601","152.2073","4660","QLD","CORDALBA"
"-25.2297","152.2995","4660","QLD","DOOLBI"
"-25.2794","152.1543","4660","QLD","EUREKA"
"-25.1126","152.2903","4660","QLD","FARNSFIELD"
"-25.1006","152.3732","4660","QLD","GOODWOOD"
"-25.1035","152.2081","4660","QLD","GREGORY RIVER"
"-25.2283","152.3325","4660","QLD","HORTON"
"-25.1874","152.1803","4660","QLD","ISIS CENTRAL"
"-25.2755","152.3898","4660","QLD","ISIS RIVER"
"-25.341","152.2558","4660","QLD","KULLOGUM"
"-25.0469","152.2965","4660","QLD","NORTH GREGORY"
"-25.1789","152.269","4660","QLD","NORTH ISIS"
"-25.0895","152.1522","4660","QLD","PROMISEDLAND"
"-25.1659","152.366","4660","QLD","REDRIDGE"
"-25.2693","152.3004","4660","QLD","SOUTH ISIS"
"-25.1172","152.4925","4660","QLD","WOODGATE"
"-25.3585","152.5732","4662","QLD","TORBANLEA"
"-24.8318","152.0088","4670","QLD","ABBOTSFORD"
"-24.9533","152.3629","4670","QLD","ALLOWAY"
"-24.8725","152.3977","4670","QLD","ASHFIELD"
"-24.8897","152.3655","4670","QLD","AVENELL HEIGHTS"
"-24.8812","152.3066","4670","QLD","AVOCA"
"-24.7728","152.1479","4670","QLD","AVONDALE"
"-24.8293","152.4615","4670","QLD","BARGARA"
"-24.9166","152.2683","4670","QLD","BRANYAN"
"-24.863","152.1009","4670","QLD","BUCCA"
"-24.8676","152.3506","4670","QLD","BUNDABERG CENTRAL"
"-24.8591","152.3738","4670","QLD","BUNDABERG EAST"
"-24.8451","152.3487","4670","QLD","BUNDABERG NORTH"
"-24.8723","152.362","4670","QLD","BUNDABERG SOUTH"
"-24.8719","152.3372","4670","QLD","BUNDABERG WEST"
"-24.7752","152.4016","4670","QLD","BURNETT HEADS"
"-24.9344","152.4316","4670","QLD","CALAVOS"
"-24.9546","152.471","4670","QLD","COONARR"
"-24.882","152.4818","4670","QLD","CORAL COVE"
"-25.0007","152.1138","4670","QLD","ELECTRA"
"-25.0044","152.326","4670","QLD","ELLIOTT"
"-24.9109","152.4753","4670","QLD","ELLIOTT HEADS"
"-24.7704","152.3533","4670","QLD","FAIRYMEAD"
"-24.9905","152.1498","4670","QLD","GIVELDA"
"-24.8224","152.332","4670","QLD","GOOBURRUM"
"-24.8664","152.4662","4670","QLD","INNES PARK"
"-24.8461","152.3823","4670","QLD","KALKIE"
"-24.9114","152.3225","4670","QLD","KENSINGTON"
"-24.8749","152.3754","4670","QLD","KEPNOCK"
"-25.0252","152.4439","4670","QLD","KINKUNA"
"-24.8201","152.2523","4670","QLD","MEADOWVALE"
"-24.8714","152.3198","4670","QLD","MILLBANK"
"-24.8087","152.4405","4670","QLD","MON REPOS"
"-24.7021","152.2229","4670","QLD","MOORE PARK BEACH"
"-24.7653","152.2076","4670","QLD","MOORLAND"
"-24.5998","152.0679","4670","QLD","MULLETT CREEK"
"-24.893","152.3436","4670","QLD","NORVILLE"
"-24.8518","152.2978","4670","QLD","OAKWOOD"
"-25.0355","152.169","4670","QLD","PINE CREEK"
"-24.8299","152.4302","4670","QLD","QUNABA"
"-24.8254","152.3902","4670","QLD","RUBYANNA"
"-24.8708","152.2534","4670","QLD","SHARON"
"-24.9603","152.219","4670","QLD","SOUTH BINGERA"
"-24.9282","152.1813","4670","QLD","SOUTH KOLAN"
"-24.8962","152.3336","4670","QLD","SVENSSON HEIGHTS"
"-24.9071","152.352","4670","QLD","THABEBAN"
"-24.8825","152.3587","4670","QLD","WALKERVALE"
"-24.6383","152.0022","4670","QLD","WATALGAN"
"-24.7696","152.2586","4670","QLD","WELCOME CREEK"
"-24.8601","152.4319","4670","QLD","WINDERMERE"
"-24.554","152.0018","4670","QLD","WINFIELD"
"-24.8942","152.4172","4670","QLD","WOONGARRA"
"-25.0614","151.6846","4671","QLD","BOOLBOONDA"
"-25.2274","152.0922","4671","QLD","BOOYAL"
"-24.9416","152.0426","4671","QLD","BULLYARD"
"-24.9873","152.0821","4671","QLD","BUNGADOO"
"-25.0163","151.8963","4671","QLD","DALYSFORD"
"-24.9281","151.975","4671","QLD","DAMASCUS"
"-25.0146","152.0511","4671","QLD","DELAN"
"-25.1441","151.8209","4671","QLD","DOUGHBOY"
"-25.0361","152.0082","4671","QLD","DRINAN"
"-25.1017","152.0539","4671","QLD","DUINGAL"
"-24.8574","151.5931","4671","QLD","GAETA"
"-24.9769","151.9526","4671","QLD","GIN GIN"
"-25.2513","151.9109","4671","QLD","GOOD NIGHT"
"-25.0738","151.8782","4671","QLD","HORSE CAMP"
"-24.776","151.6826","4671","QLD","KOLONGA"
"-24.8054","151.812","4671","QLD","LAKE MONDURAN"
"-24.9651","152.0121","4671","QLD","MAROONDAN"
"-24.9987","152.0008","4671","QLD","MCILWRAITH"
"-24.7644","151.5317","4671","QLD","MOLANGUL"
"-24.8544","151.8935","4671","QLD","MONDURAN"
"-24.9915","151.8089","4671","QLD","MOOLBOOLAMAN"
"-25.1829","151.9541","4671","QLD","MORGANVILLE"
"-25.186","151.6647","4671","QLD","MOUNT PERRY"
"-25.2394","151.4393","4671","QLD","MUNGY"
"-25.0673","151.8113","4671","QLD","NEARUM"
"-25.0379","151.728","4671","QLD","NEW MOONTA"
"-25.027","151.9588","4671","QLD","REDHILL FARMS"
